author;message;like_count;time
@lordico_rex;Datena resumindo isso em uma palavra: Barbaridadetchê;0;2024-09-16T04:06:21Z
@romulonunesadvocacia;😂😂😂😂😂😂;0;2024-09-16T04:06:17Z
@anderscq;Esperou o contato e o contato veio.;0;2024-09-16T04:06:09Z
@brunoaguiar9115;M de molenga tomou uma na orelha cadê o Kung Fu 😂;0;2024-09-16T04:06:00Z
@Eduardo99466;Traco a cadeira nos chifres do demonio;0;2024-09-16T04:05:57Z
@miguelborges2747;Cara soltou o especial no Marçal kkkkk;0;2024-09-16T04:05:55Z
@moradorderuadj1414;A política é uma porcaria o cara também provocar o outro falando que o cara não é homem tava querendo coisa pior e se o cara está armado mandava bala,que nível de políticos temos nenhum deles é santinho mas o povo acredita nesses lixos.;0;2024-09-16T04:05:50Z
@richnich7710;Jornalismo ruim faz capa ruim. '''Datena agride Marçal''' E Marçal fez o que?? Chamou o Datena pra tomar sorvete?? OU o acusou insistentemente de agressor sexual???Seria melhor ter feito a capa assim ,  Datena agride Marçal,!!! Um absurdo!!!, vote Marçal!!!Pronto!!!! Jornalismo impecável;0;2024-09-16T04:05:43Z
@pedrovasconcellos6863;Meu Brasil meu Brasil não da pra levar a sério, trágico!;0;2024-09-16T04:05:39Z
@claraluciapiaccente604;Descontrole total lamentável;0;2024-09-16T04:05:38Z
@pedrohenriqueoliveiraantunes;Supera Datena!, Supera!!! 🎵🎶;0;2024-09-16T04:05:35Z
@Johnsan--;Carai , Brasil é o The Office da vida real pqp hahahahahahahaha;0;2024-09-16T04:05:35Z
@juniorlustosa8425;Tô fechando agora com Marçal;0;2024-09-16T04:05:34Z
@santosbr360;Novo meme de 2024 desbloqueado. Diretamente de Não Datena: A cadeirada  kkkkkkk;2;2024-09-16T04:05:32Z
@ogam23;Como ele mesmo disse, se não aguenta nem sai de casa aishdaishdaishdaisudaushdaiushd foi pouco;0;2024-09-16T04:05:32Z
@kaiquedasilvaoliveira2650;Pablo Marçal: tenho avião Datena : mas se ja viu cadeira voar ?;2;2024-09-16T04:05:26Z
@robsonsilva7525;Bem feito pra o Massau kkkk;1;2024-09-16T04:05:18Z
@Galaxynotefp;É aí?  Enterrou a candidatura dele, mostra que o tamanho da ignorância do Datena é o desequilibrado que ele é;0;2024-09-16T04:05:12Z
@pauloalves-fm6kf;Parabens ao Datena. Esse marçal é um bandido. Se estivesse em sao paulo. Votaria no Datena.;1;2024-09-16T04:05:04Z
@reginacambero;Não gosto do Datena, mas o idiota do Marçal tira qualquer um do sério;0;2024-09-16T04:04:53Z
@SidFrança;Tá porra KKKKKKKK;0;2024-09-16T04:04:49Z
@bituco.sports;The Office Brasil;0;2024-09-16T04:04:43Z
@ednvex3464;É mucho loko 😂😂😂😂😂😂;1;2024-09-16T04:04:37Z
@DiogoBroda;É pra isso que eu pago internet, hehehehehe!;2;2024-09-16T04:04:34Z
@laerciocunha4379;Datena maluko;0;2024-09-16T04:04:33Z
@TiagoMcwb;OLHA O NIVEL DOS POLITICOS QUE TEMOS KKKKKKKKKKKKKKKKKKK UM PIOR Q O OUTRO, OS CARA SÓ SÃO INTELIGENTE PRA ROUBAR KKKKKKKK MAS DATENA NÃO MENTIU PABLO MARÇAL É FILHO DA PUTA . MAS É MAIS INTELIGENTE QUE ELE, FICOU ANOS NA TELEVISÃO E ESSA FOI A VEZ QUE ELE MAIS INVESTIU, ERO O ANO MAIS REALISTA,. AGR MARÇAL VAI GANHAR E VAMOS VER O O RESULTADO OBVIO;0;2024-09-16T04:04:32Z
@enniorslima;A cadeira esta bem?;1;2024-09-16T04:04:32Z
@WiLL_R.;Não é homem? Esse Datena é cabra macho mesmo, com vários pontos de safena e se irrita dessa forma.;0;2024-09-16T04:04:31Z
@petrixgames3402;Cadeirada pra vagabundo Bolsonarista do pcc .nao tem preço kkkk;0;2024-09-16T04:04:26Z
@gilvann27;Você não é homem nem pra fazer issooo !!!ENTÃO TOOOMAAA....Essa foi a melhor da semana...😂😂😂😂😂😂😂.Acho esse cara muito '''APELÃO'''.TEM GENTE QUE GOSTA..ELE MESMO JA MENCIONOU.FALOU QUE NÃO GOSTA. ACHA APELATIVO...MAS O POVO GOSTAVA...😂😂😂😂😂;0;2024-09-16T04:04:25Z
@taniaolveirapaulo9775;suastica virando catavento, pessoa falar em rede nacional que o cabra nao eh homem tem que  ta preparado pra tudo, fiquei esperando ele parar a cadeira no ar igual diz qe fez com um aviao. faiou??;1;2024-09-16T04:04:21Z
@fabiolopes6996;Kkkkkkkk. Boooiaaaa;0;2024-09-16T04:04:19Z
@jaquelinefaria8693;Nossa, essa cena foi libertadora!! Estou saturada de ver bandido ser tratado com o respeito devido às pessoas de boa índole. DATENA fez o que o povo anda sentindo vontade de fazer com políticos e com uma parcela grande de membros do judiciário que fazem política, comércio, abusos e crimes nos cargos institucionais. Fazem de tudo, menos justiça.  #ParabénsDatena;0;2024-09-16T04:04:13Z
@rangelmachado4349;Só quero as musiquinhas e montagens! rsrsrs;0;2024-09-16T04:04:06Z
@atryuz5374;Meu herói nao usa capa, ele usa cadeira;0;2024-09-16T04:04:04Z
@Henrique.m1c;Verdade que o Marçal saiu de la na cadeira?;0;2024-09-16T04:03:56Z
@oventura5301;Quem não Votar no datenao agora tá maluco kkkk😂;0;2024-09-16T04:03:55Z
@palhacasjujueduda5595;Datena valeu cara ganhou meu respeito 😂😂😂😂😂;1;2024-09-16T04:03:54Z
@emilycarvalho9;Imagina esse cara na prefeitura;0;2024-09-16T04:03:52Z
@paulao.independente;O circo foi armado. Acredite quem quiser.;0;2024-09-16T04:03:45Z
@RAFALEkkkk;Toma bandido.;1;2024-09-16T04:03:32Z
@Renato-i4f;Olha só o nível desses caras! 🤦🤮🤮 Merecem nosso voto?;0;2024-09-16T04:03:30Z
@leo616666999;Entre os dois eu torço pela briga.;2;2024-09-16T04:03:27Z
@REGINALDOBENTODASILVEIRA-b2w;Pela amor Deus alguém me ajuda  eu estou  desesperado eu tinha para de trabalhar cuida dos meus pais ate eles conseguir realizar cirurgias que eles precisam estamos refém do sistema público de saúde eles continuam nos fazendo de  palhaço 3 anos que meu pai esperando passar oftalmologista dos SUS dia 10/072024 que foi sair consulta, saímos de madrugada ficamos até 9 horas da manhã só pra ouvir eles falar que meu pai está catando muito avançado mesmo se realizar cirurgia não vai volta mais enchegar só vai amenizar na dor , pediram para fazer alguns exames e retornar dia 02/09/2024 foi que fizemos saímos de casa 5:20 madrugada levei os exames ficamos até 11  horas nos achamos que eles Inha ver exames assim realizar cirurgia mais não foi nada disso que  aconteceu eles fizeram mesma coisa que dá outra consulta anterior pingaram colírio deram uma olhada nos olhos do meu pai nem olharam para os exames que eles mesmo pediram para fazer e pediram para retorno 19/10/2024 para fazer novos exames simplesmente uma palhaçada, meu pai já perdeu a visão por culpa deles agora ele está sofrendo muita dor olhos eles invés de agilizar logo cirurgia para amenizar dor eles ficam fazendo coisa que não ajuda em nada ,eu moro de medo da minha mãe passar por tudo isso que meu pai está passando por isso eu vendo aqui humildemente pedir sua ajuda com vakinha online arrecadar dinheiro o suficiente para meu pai ser melhor avaliado assim realizar cirurgia também minha mãe, eu não tenho condições financeiras pagar cirurgia de catarata eu me encontro desempregado impossibilitada em procurar emprego pq tenho que cuidar meus pais principalmente meu pai que não consegue fazer mais nada sozinho e minha mãe não consegue cuidar dele por causa dos problemas de saúde, hoje estamos sobrevivendo só aposentadoria meu pai não esta nada fácil do jeito que as coisa vão a tendência só pioraQuem puder me ajudar eu agradeço do fundo meu coração 🙏🙏Whatsapp Pix (45)999666495;1;2024-09-16T04:03:20Z
@diogophelipe780;Ⓜ️;0;2024-09-16T04:03:18Z
@renanfernandesbaroni4209;Coitada da cadeira, cheio de bactéria de dois vermes 😂😂😂;0;2024-09-16T04:03:11Z
@motaaaa;Nessa confusão eu torço pela briga;0;2024-09-16T04:03:10Z
@o.danielsena;Amanhã o Datena vai aparecer no programa do Datena;0;2024-09-16T04:03:08Z
@Cleniilson;Coitada da cadeira, não merecia esse tratamento.;0;2024-09-16T04:03:03Z
@samuel-JF1981;Não gosto de nenhum dos dois, mas o Datena mostrou que o Marçal estava errado sobre ele 😂;0;2024-09-16T04:02:55Z
@hudsonangelo3165;O pior aqui são os comentários de ódio apoiando esse escroto do dapena;1;2024-09-16T04:02:54Z
@PauloHAndr;A tentativa de homicídio está clara nas imagens. Datena tentou atingir a cabeça de Marçal com um objeto de ferro. Se tivesse atingido a têmpora, Marçal estaria morto. Datena precisa ser preso em flagrante delito. Em qualquer país sério, já estaria preso. Onde estão o Ministério Público e a Polícia Civil ? Para quem não sabe, Marçal está hospitalizado com fratura na costela e dificuldade de respirar. Isso não é democracia. É caso de polícia.;2;2024-09-16T04:02:48Z
@hugo801;Parabéns pelo José Luiz Datena de ter dado essa bonita cadeirada no lixo do  Pablo Marçal !😅😅😊😊;1;2024-09-16T04:02:46Z
@Lucasoliveira12661;É uma vergonha mesmo a política brasileira, o candidato fala ao público um procurando denegrir a imagem do outro, e soluções pra problemas e melhorias nem se fala, nenhum projeto... nada.. apenas duas pessoas trocando ofensas 👏👏;1;2024-09-16T04:02:41Z
@WakeUp-b3e;Esse pais e muito louco mano. 🤣🤣🤣🤣🤣🤣🤣🤣🤣;0;2024-09-16T04:02:38Z
@-jjjbgaoxryczjkj5stsb2kqpd25;mANOOOO KKKKKKKKKKK;0;2024-09-16T04:02:33Z
@Apenas_Mais_Um_No_Canal;Essa cadeira 🪑 vai custar uns 10 mil no bolso do contribuinte ( Nós);0;2024-09-16T04:02:32Z
@RafaelFrazao-pr5rh;Datena ganhou meu voto 😊;0;2024-09-16T04:02:21Z
@TiagoMcwb;KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK EU RACHO;0;2024-09-16T04:02:20Z
@cristiangeisonferreira6744;Nó cadeirada kkkk;0;2024-09-16T04:02:19Z
@BernardoSayaoMendonça;Kkkkkk que loucura kkkk;0;2024-09-16T04:02:18Z
@icaromatheus3841;se tem uma coisa que o Datena provou é que ele é homem kkkkkkkkkkkkkkkkkkkk 'NÃO DATENA';0;2024-09-16T04:02:17Z
@MauriOliver;Parecia o Nhonho indo bater no Kiko. Olha ele, heim!;0;2024-09-16T04:02:16Z
@GazzaniSilva;Olha o nível deste país... os comentários só corroboram os representantes.;0;2024-09-16T04:02:15Z
@fernandoduarte4046;Será que quebrou a cadeira??;0;2024-09-16T04:02:15Z
@leonardonunes6174;Kkkkkkk dps dessa Datena vai ganha e só rola;0;2024-09-16T04:02:13Z
@RiCARDOSiLVEiRA-ms6kh;MARÇAL               PALHAÇO;0;2024-09-16T04:02:12Z
@LucasSilva-mu5vz;A cadeirada do datena foi sensacional 😂😂😂;0;2024-09-16T04:02:10Z
@guigui4774;Lavou a alma de milhões de brasileiros!;18;2024-09-16T04:02:07Z
@diltonoliveira1111;Cancela o Datena louco;0;2024-09-16T04:02:03Z
@denubesbonifacio7332;Ave maria! Esse marcal tem que ter sua candidatura cassada. Como pode um candidato ser tao calhorda que por falta de argumentos plausiveis atiça a moral dos demais. Agride verbalmente ate a pessoa perder a estrubeira. Um canalha. É isso que sao paulo quer como governante? Ta mal;0;2024-09-16T04:02:02Z
@f4b10.4lv3s;🤣🤣🤣🤣gostei 👏🏾👏🏾👏🏾 agora sim o Datena me representou;0;2024-09-16T04:01:39Z
@felipelabre3083;Ganhou meu voto kkkkkkk Datenão;0;2024-09-16T04:01:36Z
@canalnerd3441;Esse vídeo devia ter animação 😂😂😂😂;1;2024-09-16T04:01:34Z
@thaleszan3716;Me das imbajens, me das ibajens...pfv capitão amilton.;0;2024-09-16T04:01:34Z
@renanfernandesbaroni4209;Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkklkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;0;2024-09-16T04:01:33Z
@cristiangeisonferreira6744;Mano façam um meme, aquele veio gritando aaarrrrgh;0;2024-09-16T04:01:24Z
@pauloserigioli5689;Lapada ein;0;2024-09-16T04:01:24Z
@mesclewell;IMPOSSÍVEL TANKAR O BOSTIL KKKKKKKKK;0;2024-09-16T04:01:23Z
@gabriel55297;Datena usou golpe especial da CADEIRADA.;0;2024-09-16T04:01:21Z
@ruansena9506;Quer ver alguém fazendo algo que não teria coragem? Fala que ela não tem coragem pra fazer 😂😂😂;1;2024-09-16T04:01:20Z
@fabiobrasil1391;Krl esse Marçal é bom de lábia ele entra na mente dos caras com um insulto de 5° serie.;0;2024-09-16T04:01:16Z
@PeDePano4;00:20- 'Não datena!'- 'SEU FILHO DA PU..!!'Eu não tanko esses debates nmrl KKKKKK;0;2024-09-16T04:01:14Z
@RaulCosta-lt2ch;Amanhã o datena vai aparecer no datena 😂;0;2024-09-16T04:01:12Z
@suporteatencaoprimaria1540;Atitude correta a do menino Datena.;0;2024-09-16T04:01:11Z
@henriqlive;Datena tem o Molho 😂;0;2024-09-16T04:01:10Z
@mateussilveira4640;Esse é nível da política no Brasil kkkkk;0;2024-09-16T04:01:10Z
@jotta2819;Datena nem percebeu, mas caiu certinho no método do Marçal 😅 Provoca, faz ser atacado, e sai por vítima... Um verdadeiro 'mártir' patriota, só fala a verdade e querem cala-lo.;1;2024-09-16T04:01:10Z
@kalylvazquez;Sinceramente, se o Datena não tem psicológico nem para lidar com umas provocações bobas dessas, quanto mais para governar....;0;2024-09-16T04:01:08Z
@cleitonpadua6314;Pablo marçal Fazendo de tudo pra ganhar mídia E tá conseguindo;0;2024-09-16T04:01:08Z
@umanortistanosul;Se o Marçal tivesse sido o agressor, certamente teria saído do debate preso e diversos títulos depreciativos estariam surgindo agora. Mas não tem como esperar algo diferente dessa galera… que enchia a boca pra dizer “protejam a Amazônia” e , agora, perderam a voz.;2;2024-09-16T04:00:56Z
@majucarvalho2598;Muito bem!Alguém precisa fazer alguma coisa!!Esse marcal e muito safado!Mentiroso, manipulador e sem vergonha!;0;2024-09-16T04:00:50Z
@manoeloliveirasousa8732;Como eu sei que televisão não presta mais , eu não estava vendo nada . Só o celular  . Que pena que eu  perdi essa .;0;2024-09-16T04:00:49Z
@juniorciceri5432;bora bostiiilll;0;2024-09-16T04:00:48Z
@UltimoProfeta;Datena não é um arregão.;0;2024-09-16T04:00:45Z
@canalcicerolaurindooficial8030;diante disso o Will smith foi inocentado uma caidera como não pensei nisso antes kkk;0;2024-09-16T04:00:41Z
@Brenda-ie3cx;Datena we love you here in Canada!;0;2024-09-16T04:00:37Z
@Douglas.Monteiro;Momento inesquecível da política brasileira;0;2024-09-16T04:00:34Z
@gatovelho7203;DATENA, MOSTROU  QUEM É MACHO.  ESSE MARÇAL DO PCC NAO VALE NADA. BANDIDO É LADRÃO. 🇧🇷;1;2024-09-16T04:00:29Z
@polly1019;Esse Dapena é ridículo 😂😂😂😂;0;2024-09-16T04:00:27Z
@infotec_h;Eu nao gostava do DATENA mas dps dessa kkkkkkkkkk cara so provoca tomou bonito kkkkk;0;2024-09-16T04:00:24Z
@studiooversound6597;2 Reais ou UMA CADEIRADA MISTERIOSA ?;0;2024-09-16T04:00:19Z
@rafaelbotejara964;Humoristas, é hora de trabalhar;0;2024-09-16T04:00:09Z
@Cenas_de_filmes57;Kkkkk sensacional, porém tenho que admitir que esse marçal é foda mesmo... O cara conseguiu entrar na mente de todos eles kkkkkk;0;2024-09-16T04:00:02Z
@heitoraraujo5657;Marçal é maluco, tocou em algo que feriu muito o Datena na época. Feriu a família dele. Se louco, procurou e achou.;0;2024-09-16T04:00:02Z
@edneymesquita7334;Finalmente;0;2024-09-16T04:00:00Z
@nonameO;É só no nosso 😂;1;2024-09-16T03:59:55Z
@eumesmo442-j8v;KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK;0;2024-09-16T03:59:55Z
@franciscofunari2343;Pelo menos o Datena não é os que falam mas não fazem;1;2024-09-16T03:59:55Z
@vanden7reish;A anos que datena dizia que odiava o PCC, diro e feito, deu uma cadeirada no candidato do PCC;0;2024-09-16T03:59:53Z
@joaosantos-ov3ii;😂😂😂😂😂😂;0;2024-09-16T03:59:52Z
@Maiconquista;Eu queria comentar, mais minha advogada está em Pernambuco,  resolvendo uns problemas. Logo ela será solta, ops eu quis dizer de volta 😂😂😂😂;0;2024-09-16T03:59:52Z
@alexvargas3580;Em câmera lenta uma delícia kkkk😅😅😅😅;0;2024-09-16T03:59:51Z
@estergoncalves9761;Faltou respeito do Pablo pelo senhor mais velho ( mesmo que estão no mesmo nível de disputa), faltou autocontrole do Datena por fazer uma coisa como essa. Porém, Datena provou que não é arregao é  homem;0;2024-09-16T03:59:49Z
@DanielCCoelho-rf2zz;Isso não foi agressão! Isso foi o carinho mais fofo que esse meliante merece. NOTA 10 Datena!;2;2024-09-16T03:59:46Z
@caim4448;Nota 0 pro câmera que não filmou o pau torar;0;2024-09-16T03:59:43Z
@RiCARDOSiLVEiRA-ms6kh;VALEU         DATENA;1;2024-09-16T03:59:39Z
@Bambino-Ofc-s9z;Esse Pablo Marçal sabe mexer com os psicológico dos caras 😂 ele não respeita os adversários e por isso q eu vou votar nele 👍🏻;0;2024-09-16T03:59:36Z
@jonatassilveira3969;Obrigado, Datena kkkkkk;0;2024-09-16T03:59:31Z
@paulocesarsalim1063;Com certeza, agora Pablo Marçal vai se fazer de vítima. Ele provocou, baixou o nível do debate, e agora tenta se colocar no papel de injustiçado. Tudo foi claramente planejado para manipular e sensibilizar o eleitor, usando uma estratégia calculada para desviar o foco das suas próprias falhas e falta de propostas reais.;1;2024-09-16T03:59:19Z
@carodriguesoliveira;E Datena detona 😂😂😂😂😂😂😂😂😂😂😂;0;2024-09-16T03:59:18Z
@dhabibe;Quem merecia uma cadeirada é o diretor de vídeo da Cultura. Como você mostra pela metade uma cena dessas?Alô,  bolsonaristas: não é assim que tem de fazer com b4nd1dinho? Quase mais um CPF cancelado com sucesso. Hahahahahah;0;2024-09-16T03:59:16Z
@djduhoriginal;Datena deveria perder candidatura;0;2024-09-16T03:59:07Z
@Lucaszjj;'Eu fritava esse cara nacadeira elétrica rindo!' _José Luiz Datena;0;2024-09-16T03:59:07Z
@thiagoandrade3570;Datena realizou o sonho de qualquer brasileiro minimamente inteligente;87;2024-09-16T03:58:58Z
@henriquealcantara2526;Mostrem o comercial por favor! 😳;1;2024-09-16T03:58:57Z
@eversonfrancisco50;E o Datena,que já tinha a imagem não tão boa,agora verá debandar de vez grande parte dos votos que já tem.;0;2024-09-16T03:58:50Z
@nandolorandes;Em um cargo que se precisa de conversa e aproximação esse Marçal faz o contrário. Bizarro o destino de São Paulo.;1;2024-09-16T03:58:46Z
@Lucaszjj;'Eu quero 'ibagens' cadê as'ibagens', comandanteHamilton?!';0;2024-09-16T03:58:42Z
@bellykiara2023;Eu quando fico bebada e faço barraco:;0;2024-09-16T03:58:33Z
@PaulistaTradicional;Agora o Datena vai passar no Datena 😅;1;2024-09-16T03:58:32Z
@resumodosrealitys;kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;0;2024-09-16T03:58:30Z
@marcosrodrigues6052;Gente que coisa linda... Eu jamais votaria no Marçal, mas um candidato como ele deveria estar em todas as eleições do país. Ele é necessário... Muito obrigado por expor a público a patifaria que é a política brasileira...;3;2024-09-16T03:58:28Z
@4679Loumarie;Se bem que essa FARSAL mereceu;0;2024-09-16T03:58:27Z
@focusgrim999;O Pablo querendo ganhar pontos nesse debate e acabou ganhando uns 10 pontos, só que na cabeça kkkkk;341;2024-09-16T03:58:22Z
@MarcosSilva-oe2lm;Madeirada na ideia desse vagabundo!! Borçal ridiculo!!;0;2024-09-16T03:58:19Z
@JVMMauro;Vai ser assim agora. Se fizer ataques pessoais vai tomar cadeirada. É o mínimo que o Pablo Boçal merece. 😂;0;2024-09-16T03:58:18Z
@naka3339;kkkkkkkkkkkkkkkkkk;0;2024-09-16T03:58:17Z
@minipessoa242;Deu até vontade votar pro Datena agora;0;2024-09-16T03:58:14Z
@phileduardo;Pablo Marçal é um genuíno sociopata. Ele vai escavando a sua mente até você sair da linha. Até um monge budista quebraria essa cadeira nele tranquilo;1;2024-09-16T03:58:10Z
@Emanuelcardoso1000;Kkkkkkkkkkkkkkkk nao aguento mais rir. Uol é canal de maloqueiro,  de viado e de deogado lkkkkkkllkmmmmmmm;0;2024-09-16T03:58:08Z
@brunopaschoalatto;Datena mostrou para Will Smith que aqui é Brasil 🇧🇷;0;2024-09-16T03:58:05Z
@marcoantoniobernardosantan3678;aqui e br will smith kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk datena carai kkkkkkkkkkkkk;0;2024-09-16T03:58:05Z
@abacaxiofluceTV;As tvs precisam controlar os candidatos. Os políticos estão vendo que os 'bestializados' votam no candidato que mais fala bravata, mais mente e que menos fala de seu projeto político. Isso mesmo, nós somos os culpados por transformar a político num circo teatral. Mas, depois de uma perfomace dessa, meu voto fica com o Datena. 😂😂😂;1;2024-09-16T03:58:03Z
@god_kaiky7;eita porr kkkkkkkkkkkkkkkk;0;2024-09-16T03:58:02Z
@Ronnyvitor;cada um tem a cadeirada q merece mano kkkkkkkkkkkkkkk;0;2024-09-16T03:57:56Z
@felipepsyco35;Datenão fazendo a vontade do povo. Pena que foi uma só.;0;2024-09-16T03:57:53Z
@elevenbim;BOLSONARO TEVE UMA FACADA MARCAL UMA CADEIRADA KEKEKE FAZ O M 28😂😂😂 JA GANHOU;0;2024-09-16T03:57:50Z
@silvasilva9670;O nível da política brasileira 😢;0;2024-09-16T03:57:50Z
@pcizzicezar8680;SP so elege porcaria e que nem o nordeste com seus ptralhas de estima.;0;2024-09-16T03:57:48Z
@promotaksioficial9728;Imagina amanhã!! Toda trupe do uol fazendo festa!!! Espia só!! Vão defender o datena ainda!!;0;2024-09-16T03:57:40Z
@gilvann27;Aqui é Brasil... chupa essa c@l@iooo...;0;2024-09-16T03:57:36Z
@mephistounderwater;Que vídeo DELICIOSO 😋;0;2024-09-16T03:57:31Z
@caim4448;Do jeito que hoje eu tô zangado aqui, pra mim quebrar uma mesa é bem facin;0;2024-09-16T03:57:30Z
@eltonggomes;Esse Datena não tem controle psicológico para ser candidato.;0;2024-09-16T03:57:23Z
@veraluciaandrade315;Da pena já foi para a delegacia?;0;2024-09-16T03:57:20Z
@TiagoNoDigital;A política no Brasil é séria kkkkkk;0;2024-09-16T03:57:19Z
@Humbertu;Vainn;0;2024-09-16T03:57:19Z
@guiomarremedios9672;😂😂😂 ganhou meu.voto!;0;2024-09-16T03:57:08Z
@user-ru1ph8wb9v;República das bananas: refere-se a um termo pejorativo para um país, normalmente latino-americano, politicamente instável, submisso a um país rico e frequentemente com um governante corrompido e opressor, revolucionário ou não, ou por uma junta militar. Sua economia é, em grande parte, dependente da exportação de monoculturas, tais como bananas, café, laranjas ou cana-de-açúcar, ou até mesmo a extração de minerais. Normalmente, tem classes sociais estratificadas, incluindo uma grande e empobrecida classe trabalhadora e uma plutocracia que compreende as elites de negócios, política e militares. Esta oligarquia político-econômica controla as produções do setor primário e, assim, explora a economia do país. Na ciência política, oligarquia (literalmente, “governo de poucos”) é a forma de governo em que o poder político está concentrado nas mãos de um grupo dominante. A oligarquia é caracterizada por um pequeno grupo de interesse ou lobby que controla as políticas sociais e econômicas em benefício de interesses próprios. O termo é também aplicado a grupos sociais que monopolizam o mercado econômico, político e cultural de um país, mesmo sendo a “democracia” o sistema político vigente.;2;2024-09-16T03:57:04Z
@italobarbiot;Homo Sapiens primitivo fica loko se falam que não é home.;0;2024-09-16T03:57:04Z
@eduardocruz1015;Cadeia já pro Datena. Isso é lesão corporal.;0;2024-09-16T03:57:03Z
@aslart;Não datena, nãoNa mão não Pega uma cadeira aqui... Kkkkk;0;2024-09-16T03:57:03Z
@Dante-uz1qu;A CADEIRA! USA A CADEIRAA!;0;2024-09-16T03:56:46Z
@brunopaschoalatto;O olho arregalado do apresentador “Nossos comerciais por favor” kkkkkkkkk;0;2024-09-16T03:56:45Z
@klebberbrazilian.theprofessor;Datena acaba de eleger Marçal no 1° turno;0;2024-09-16T03:56:36Z
@powerguuido;Datena vai passar no datena;0;2024-09-16T03:56:35Z
@paulocesarsalim1063;A responsabilidade pelo baixo nível do debate recai sobre Pablo Marçal, que demonstra falta de caráter e não apresenta as propostas que São Paulo realmente precisa. Em vez de discutir soluções concretas, ele prefere apostar em provocações e apelar para o sensacionalismo, baixando o nível do discurso. É lamentável ver alguém priorizando a busca por atenção ao invés de contribuir com ideias sólidas e relevantes para o futuro da cidade.;1;2024-09-16T03:56:34Z
@Shiyatsu;Agora datena me representa! pqp esse ai merecia apanhar é mais! cara mais escroto do universo;0;2024-09-16T03:56:34Z
@user543fre;Eu sou de Direita mas votar em Pablo Marçal?  É muito burr0 mesmo quem vota nesse coaching , a cadeirada nele lavou a aalma de muitos kkkk;0;2024-09-16T03:56:29Z
@liphenrique4982;Pensar que o Silvio Santos elogiou um bosta desse ( não compactuo com esse outro doido que é o Pablo ), mas isso não se faz 🤦🏾;0;2024-09-16T03:56:27Z
@fabricio_67;kkk entao ele e homem tai;0;2024-09-16T03:56:22Z
@viniciusribeiro1973;'A cadeira, usa a cadeira';0;2024-09-16T03:56:21Z
@lucass3D2Y;Que falta faz o twitter numa hora dessas kkkkkkkk;0;2024-09-16T03:56:15Z
@RicardoSousa96;0:23 seu filho da fruta;0;2024-09-16T03:56:08Z
@williamsaponari3378;😂😂😂😂😂😂😂😂;0;2024-09-16T03:56:05Z
@pitcherhead-natalino37;Baralho mano, o Dapena deu uma cadeirada no faisal.;0;2024-09-16T03:56:01Z
@RaizPodre;The bostil is intankable;0;2024-09-16T03:55:58Z
@Marcel42618;Cade a skin dos dois feitos no WWE 😂;0;2024-09-16T03:55:56Z
@biancarezzoli;Que baixaria que se tornou esse Brasil;0;2024-09-16T03:55:51Z
@LoboCinza-z4e;Datena incorporou aquele meme do 'FILHA BATUTA, PARA COM ESSA POHA AÍ';0;2024-09-16T03:55:50Z
@geancoutinho1409;Datena show 😂😂;0;2024-09-16T03:55:49Z
@soldadomax7392;😂😂😂😂😂;0;2024-09-16T03:55:48Z
@Laaanoficial;Eu amo meu país ❤;0;2024-09-16T03:55:45Z
@van_r22;Já que o debate não é suficiente bota eles no ringue o dapena vai apanhar muito, parabéns quem apoia a agressão, merecem o pais merda que tem;1;2024-09-16T03:55:36Z
@kellyrenata2337;Pão e circo,enfim Brasil sendo Brasil.  Infelizmente o brasileiro não tem opção boa p votar.;0;2024-09-16T03:55:31Z
@RicardoSousa96;Kkkkkk tu é doido é! Datena entrou na pilha;0;2024-09-16T03:55:31Z
@prof.peterrodrigues7139;Datena me representou!;1;2024-09-16T03:55:29Z
@Willrs.;A esquerda acabou de eleger o Pablo Marçal 28 😎😅❤😂;1;2024-09-16T03:55:28Z
@zekapeta61;Acho que o Datena não pode ser processado por isso, uma vez que mesmo vendo o cara com a cadeira na mão,o pablito diz : vai . Se pediu então toma !!!;0;2024-09-16T03:55:27Z
@Tomaz-turbando;Datena presidente. 😅;0;2024-09-16T03:55:26Z
@Guiveira;Bota na velocidade 0.25 fica melhor kkk;2;2024-09-16T03:55:05Z
@gabrielm.7636;BOM DMSSSS KKKKK;0;2024-09-16T03:55:02Z
@Tomazhot;Booooa, fez oq muitos gostariam de fazer kkkkk;4;2024-09-16T03:54:59Z
